,Job Title,Min Salary,Max Salary,Average Salary,Rating,State
1713,analyst,44,80,62.0,3.7,PA
1715,data engineer,94,166,130.0,3.3,PA
1716,analyst,94,166,130.0,5.0,PA
1717,other,94,166,130.0,3.2,PA
1718,other,94,166,130.0,3.8,PA
1719,data engineer,94,166,130.0,3.8,PA
1720,analyst,94,166,130.0,4.0,PA
1721,analyst,94,166,130.0,2.8,PA
1722,data engineer,94,166,130.0,4.6,PA
1723,other,94,166,130.0,3.6,PA
1725,director,94,166,130.0,3.6,PA
1726,analyst,94,166,130.0,4.4,PA
1727,data engineer,94,166,130.0,3.9,PA
1729,data engineer,94,166,130.0,3.9,PA
1730,data engineer,94,166,130.0,4.6,PA
1731,other,94,166,130.0,4.0,PA
1732,analyst,94,166,130.0,3.6,PA
1734,data scientist,94,166,130.0,3.2,PA
1736,data scientist,94,166,130.0,3.1,PA
1737,other,94,166,130.0,4.3,PA
1738,other,94,166,130.0,3.2,PA
1741,data engineer,94,166,130.0,3.9,PA
1742,data engineer,94,166,130.0,2.9,PA
1743,data scientist,94,166,130.0,3.2,PA
1745,other,65,100,82.5,3.6,PA
1748,data engineer,65,100,82.5,4.7,PA
1750,analyst,65,100,82.5,4.5,PA
1752,analyst,65,100,82.5,4.3,PA
1755,other,65,100,82.5,4.5,PA
1756,data engineer,65,100,82.5,4.2,PA
1757,data scientist,65,100,82.5,3.4,PA
1758,other,65,100,82.5,3.2,PA
1759,data engineer,65,100,82.5,3.5,PA
1760,other,65,100,82.5,3.4,PA
1763,analyst,65,100,82.5,4.2,PA
1765,analyst,65,100,82.5,3.8,PA
1766,data engineer,65,100,82.5,4.5,PA
1767,other,65,100,82.5,3.8,PA
1768,data engineer,65,100,82.5,3.4,PA
1770,data engineer,65,100,82.5,3.4,PA
1771,data engineer,65,100,82.5,3.8,PA
1773,analyst,41,74,57.5,3.7,PA
1774,analyst,46,83,64.5,3.7,PA
1776,data scientist,46,83,64.5,3.6,PA
1777,data engineer,46,83,64.5,3.1,PA
1782,data scientist,46,83,64.5,3.3,PA
1784,other,46,83,64.5,2.6,PA
1786,other,46,83,64.5,3.4,PA
1787,data scientist,46,83,64.5,3.4,PA
1788,data engineer,46,83,64.5,3.7,PA
1790,other,46,83,64.5,3.1,PA
1792,other,46,83,64.5,3.7,PA
1795,other,46,83,64.5,2.6,PA
1796,analyst,46,83,64.5,3.7,PA
1798,director,46,83,64.5,3.6,PA
1799,other,46,83,64.5,4.2,PA
1803,other,46,83,64.5,2.6,PA
1805,other,45,106,75.5,3.7,PA
1806,analyst,45,106,75.5,2.7,PA
1807,manager,45,106,75.5,4.0,PA
1808,analyst,45,106,75.5,3.0,PA
1810,other,45,106,75.5,3.9,PA
1812,other,45,106,75.5,3.9,PA
1814,other,45,106,75.5,4.4,PA
1815,data engineer,45,106,75.5,4.0,PA
1817,data scientist,45,106,75.5,3.2,PA
1820,other,45,106,75.5,4.0,PA
1821,analyst,45,106,75.5,4.3,PA
1822,analyst,45,106,75.5,4.1,PA
1826,analyst,71,122,96.5,3.7,PA
1828,other,71,122,96.5,4.0,PA
1830,other,71,122,96.5,4.0,PA
1832,analyst,71,122,96.5,3.7,PA
1833,analyst,71,122,96.5,3.9,PA
1836,other,71,122,96.5,4.0,PA
1837,analyst,71,122,96.5,4.3,NJ
1840,data scientist,71,122,96.5,3.7,PA
1841,other,71,122,96.5,3.9,PA
1842,analyst,71,122,96.5,4.3,PA
1844,data scientist,71,122,96.5,3.3,DE
1845,data scientist,71,122,96.5,3.4,PA
1846,other,71,122,96.5,3.9,PA
1847,analyst,71,122,96.5,2.7,PA
1849,data scientist,71,122,96.5,4.0,PA
1850,other,71,122,96.5,3.8,PA
1851,data engineer,71,122,96.5,3.0,PA
1855,data scientist,143,237,190.0,3.9,DE
1856,data engineer,143,237,190.0,5.0,PA
1858,other,143,237,190.0,3.9,PA
1859,manager,143,237,190.0,3.6,PA
1860,data engineer,143,237,190.0,3.9,PA
1861,other,143,237,190.0,3.7,PA
1862,other,143,237,190.0,3.9,PA
1864,other,143,237,190.0,3.8,NJ
1865,analyst,143,237,190.0,3.4,PA
1866,analyst,143,237,190.0,3.9,PA
1867,other,143,237,190.0,4.1,PA
1869,other,143,237,190.0,3.9,DE
1871,analyst,143,237,190.0,3.6,PA
1872,other,143,237,190.0,3.9,PA
1873,other,143,237,190.0,4.0,PA
1874,other,143,237,190.0,4.0,PA
1875,data scientist,143,237,190.0,3.5,PA
1876,other,143,237,190.0,4.0,PA
1877,other,143,237,190.0,4.0,PA
1878,other,143,237,190.0,3.6,DE
1879,data scientist,143,237,190.0,3.7,DE
1882,other,70,154,112.0,3.4,NJ
1883,other,70,154,112.0,3.7,PA
1885,other,70,154,112.0,4.0,PA
1891,other,70,154,112.0,4.0,PA
1892,other,70,154,112.0,4.0,PA
1893,other,70,154,112.0,3.9,PA
1896,researcher,70,154,112.0,4.6,PA
1897,other,70,154,112.0,3.9,PA
1898,other,68,89,78.5,3.8,PA
1899,other,68,89,78.5,3.4,PA
1902,other,68,89,78.5,3.9,PA
1903,other,68,89,78.5,3.4,PA
1904,other,68,89,78.5,3.7,PA
1905,data scientist,68,89,78.5,3.6,PA
1906,other,68,89,78.5,3.3,PA
1908,analyst,68,89,78.5,4.4,PA
1910,other,68,89,78.5,3.9,PA
1911,data engineer,68,89,78.5,3.9,DE
1913,other,68,89,78.5,3.4,PA
1914,other,68,89,78.5,3.9,PA
1916,analyst,55,101,78.0,3.2,NJ
1917,other,55,101,78.0,3.9,PA
1918,data engineer,55,101,78.0,3.7,PA
1919,other,55,101,78.0,3.4,PA
1920,other,55,101,78.0,4.5,PA
1921,other,55,101,78.0,4.5,PA
1922,other,55,101,78.0,3.9,PA
1923,other,55,101,78.0,3.4,PA
1928,other,55,101,78.0,3.6,PA
1931,data engineer,55,101,78.0,4.7,PA
1932,analyst,55,101,78.0,3.6,PA
1933,data engineer,55,101,78.0,4.8,NJ
1935,other,55,101,78.0,2.6,PA
1937,data engineer,55,101,78.0,3.3,PA
1938,other,55,101,78.0,3.7,PA
1941,other,55,101,78.0,3.6,PA
1942,other,55,101,78.0,3.9,PA
1943,other,55,101,78.0,3.9,PA
1944,data scientist,98,152,125.0,3.6,TX
1945,data scientist,98,152,125.0,3.6,TX
1946,other,98,152,125.0,4.1,TX
1947,other,98,152,125.0,3.6,TX
1948,other,98,152,125.0,2.9,TX
1949,data scientist,98,152,125.0,3.8,TX
1950,data scientist,98,152,125.0,4.5,TX
1951,other,98,152,125.0,4.1,TX
1952,data scientist,98,152,125.0,4.4,TX
1953,data scientist,98,152,125.0,4.1,TX
1954,other,98,152,125.0,4.1,TX
1957,data scientist,98,152,125.0,3.2,TX
1958,data scientist,98,152,125.0,3.7,TX
1960,other,98,152,125.0,4.1,TX
1962,data scientist,98,152,125.0,5.0,TX
1963,data scientist,98,152,125.0,3.5,TX
1965,other,98,152,125.0,4.1,TX
1968,data engineer,98,152,125.0,3.1,TX
1969,data scientist,98,152,125.0,3.6,TX
1970,data scientist,98,152,125.0,3.5,TX
1971,data scientist,98,152,125.0,4.2,TX
1972,analyst,98,152,125.0,3.9,TX
1973,analyst,98,152,125.0,3.6,TX
1974,data scientist,98,152,125.0,3.9,TX
1975,data scientist,54,92,73.0,3.6,TX
1976,data scientist,54,92,73.0,3.8,TX
1978,analyst,54,92,73.0,3.9,TX
1979,data scientist,54,92,73.0,4.2,TX
1980,data scientist,54,92,73.0,3.6,TX
1981,data scientist,54,92,73.0,5.0,TX
1982,analyst,54,92,73.0,5.0,TX
1983,analyst,54,92,73.0,3.6,TX
1984,data engineer,54,92,73.0,3.1,TX
1985,analyst,54,92,73.0,3.4,TX
1986,data engineer,54,92,73.0,4.5,TX
1987,data engineer,54,92,73.0,3.5,TX
1988,analyst,54,92,73.0,3.1,TX
1989,data scientist,54,92,73.0,4.0,TX
1990,analyst,54,92,73.0,3.6,TX
1991,data engineer,54,92,73.0,4.0,TX
1994,analyst,54,92,73.0,3.6,TX
1995,analyst,54,92,73.0,4.0,TX
1996,machine learning engineer,54,92,73.0,4.2,TX
1997,machine learning engineer,54,92,73.0,3.9,TX
2000,analyst,54,92,73.0,3.6,TX
2001,machine learning engineer,54,92,73.0,3.5,TX
2002,data scientist,54,92,73.0,4.3,TX
2003,analyst,54,92,73.0,3.8,TX
2004,analyst,74,140,107.0,3.6,TX
2005,data engineer,74,140,107.0,4.5,TX
2006,data engineer,74,140,107.0,3.8,TX
2007,data scientist,74,140,107.0,3.8,TX
2009,other,74,140,107.0,4.1,TX
2010,other,74,140,107.0,4.3,TX
2013,analyst,74,140,107.0,4.1,TX
2015,data engineer,74,140,107.0,4.0,TX
2017,analyst,74,140,107.0,3.9,TX
2020,other,74,140,107.0,4.1,TX
2022,data engineer,74,140,107.0,3.4,TX
2024,other,74,140,107.0,3.6,TX
2026,analyst,74,140,107.0,3.7,TX
2027,analyst,74,140,107.0,3.3,TX
2028,data scientist,74,140,107.0,3.5,TX
2029,analyst,74,140,107.0,3.1,TX
2030,data engineer,74,140,107.0,3.2,TX
2031,analyst,74,140,107.0,4.0,TX
2032,analyst,74,140,107.0,4.5,TX
2034,data engineer,83,154,118.5,4.2,TX
2035,analyst,83,154,118.5,3.5,TX
2036,data engineer,83,154,118.5,3.2,TX
2037,analyst,83,154,118.5,4.1,TX
2038,other,83,154,118.5,4.1,TX
2039,data engineer,83,154,118.5,4.3,TX
2041,other,83,154,118.5,3.8,TX
2042,data scientist,83,154,118.5,4.7,TX
2043,other,83,154,118.5,3.5,TX
2045,analyst,83,154,118.5,3.6,TX
2046,other,83,154,118.5,4.1,TX
2049,analyst,83,154,118.5,3.3,TX
2050,other,83,154,118.5,3.4,TX
2051,other,83,154,118.5,4.1,TX
2052,other,83,154,118.5,3.7,TX
2053,other,83,154,118.5,3.4,TX
2055,analyst,83,154,118.5,4.1,TX
2057,analyst,83,154,118.5,4.0,TX
2059,other,83,154,118.5,4.1,TX
2060,other,83,154,118.5,3.4,TX
2063,other,83,154,118.5,4.2,TX
2064,other,52,91,71.5,4.1,TX
2066,analyst,52,91,71.5,2.8,TX
2069,other,52,91,71.5,3.5,TX
2072,other,52,91,71.5,3.4,TX
2076,analyst,52,91,71.5,3.3,TX
2077,analyst,52,91,71.5,3.8,TX
2079,analyst,52,91,71.5,4.0,TX
2080,data scientist,52,91,71.5,4.2,TX
2081,data scientist,52,91,71.5,4.3,TX
2082,other,52,91,71.5,4.1,TX
2083,other,52,91,71.5,4.1,TX
2084,data engineer,52,91,71.5,3.1,TX
2086,other,52,91,71.5,3.5,TX
2087,other,52,91,71.5,3.8,TX
2088,other,52,91,71.5,4.1,TX
2089,other,52,91,71.5,4.1,TX
2090,other,52,91,71.5,4.2,TX
2091,data engineer,52,91,71.5,4.3,TX
2093,other,52,91,71.5,3.3,TX
2094,other,43,76,59.5,4.1,TX
2095,analyst,43,76,59.5,4.0,TX
2096,analyst,43,76,59.5,3.9,TX
2098,other,43,76,59.5,4.2,TX
2100,other,43,76,59.5,4.1,TX
2101,analyst,43,76,59.5,3.7,TX
2103,other,43,76,59.5,4.1,TX
2104,data scientist,43,76,59.5,2.9,TX
2107,other,43,76,59.5,3.5,TX
2108,data scientist,43,76,59.5,3.5,TX
2109,other,43,76,59.5,4.1,TX
2110,analyst,43,76,59.5,3.5,TX
2111,other,43,76,59.5,3.5,TX
2112,data engineer,43,76,59.5,3.4,TX
2114,other,43,76,59.5,3.6,TX
2116,analyst,43,76,59.5,3.5,TX
2117,other,43,76,59.5,4.1,TX
2120,other,43,76,59.5,3.7,TX
2122,data scientist,43,76,59.5,4.1,TX
2123,other,43,76,59.5,4.1,TX
2135,data scientist,114,146,130.0,4.1,CA
2136,data scientist,114,146,130.0,3.8,CA
2138,other,114,146,130.0,3.9,CA
2139,analyst,114,146,130.0,3.4,CA
2140,other,114,146,130.0,4.1,CA
2141,other,114,146,130.0,2.4,CA
2142,data scientist,114,146,130.0,3.3,CA
2144,data scientist,114,146,130.0,3.8,CA
2145,data scientist,114,146,130.0,4.1,CA
2146,data scientist,114,146,130.0,4.7,CA
2147,data scientist,114,146,130.0,2.9,CA
2148,other,114,146,130.0,3.2,CA
2149,data scientist,114,146,130.0,2.8,CA
2150,data scientist,114,146,130.0,4.6,CA
2151,data scientist,114,146,130.0,3.5,CA
2152,other,114,146,130.0,3.6,CA
2153,other,114,146,130.0,3.0,CA
2154,data scientist,114,146,130.0,3.5,CA
2155,data scientist,114,146,130.0,4.5,CA
2156,data scientist,114,146,130.0,4.2,CA
2157,data scientist,114,146,130.0,2.8,CA
2160,data engineer,114,146,130.0,4.5,CA
2161,other,114,146,130.0,3.9,CA
2162,data scientist,114,146,130.0,3.8,CA
2163,other,114,146,130.0,3.7,CA
2165,analyst,60,124,92.0,3.3,CA
2166,other,60,124,92.0,3.3,CA
2167,analyst,60,124,92.0,3.9,CA
2170,data scientist,60,124,92.0,4.1,CA
2171,data scientist,60,124,92.0,4.1,CA
2172,analyst,60,124,92.0,4.2,CA
2173,data scientist,60,124,92.0,3.3,CA
2177,other,60,124,92.0,3.1,CA
2179,analyst,60,124,92.0,3.6,CA
2180,other,60,124,92.0,2.8,CA
2181,other,60,124,92.0,3.6,CA
2182,analyst,60,124,92.0,4.3,CA
2184,other,60,124,92.0,4.2,CA
2186,other,60,124,92.0,3.9,CA
2187,data scientist,60,124,92.0,3.3,CA
2188,other,60,124,92.0,4.3,CA
2189,other,60,124,92.0,3.7,CA
2190,manager,60,124,92.0,4.1,CA
2191,other,60,124,92.0,3.9,CA
2192,analyst,60,124,92.0,3.6,CA
2193,analyst,60,124,92.0,3.2,CA
2194,other,60,124,92.0,4.3,CA
2195,other,60,124,92.0,4.0,CA
2198,analyst,46,82,64.0,3.4,CA
2199,other,46,82,64.0,3.6,CA
2202,analyst,46,82,64.0,5.0,CA
2204,data scientist,46,82,64.0,4.0,CA
2206,analyst,46,82,64.0,3.4,CA
2207,other,46,82,64.0,3.7,CA
2208,data engineer,46,82,64.0,4.1,CA
2209,data engineer,46,82,64.0,3.9,CA
2210,other,46,82,64.0,3.9,CA
2211,other,46,82,64.0,3.0,CA
2213,other,46,82,64.0,2.6,CA
2214,other,46,82,64.0,3.7,CA
2216,analyst,46,82,64.0,3.7,CA
2217,other,46,82,64.0,4.0,CA
2218,analyst,46,82,64.0,3.9,CA
2220,analyst,46,82,64.0,4.0,CA
2222,data scientist,46,82,64.0,4.1,CA
2223,analyst,46,82,64.0,4.4,CA
2224,data engineer,46,82,64.0,4.1,CA
2225,other,46,82,64.0,3.4,CA
2227,other,83,165,124.0,3.7,CA
2228,other,83,165,124.0,1.5,CA
2229,analyst,83,165,124.0,3.3,CA
2230,other,83,165,124.0,3.5,CA
2232,data engineer,83,165,124.0,4.0,CA
2233,other,83,165,124.0,5.0,CA
2234,other,83,165,124.0,3.4,CA
2235,data scientist,83,165,124.0,4.1,CA
2236,other,83,165,124.0,4.0,CA
2237,data scientist,83,165,124.0,3.6,CA
2238,data scientist,83,165,124.0,3.8,CA
2239,other,83,165,124.0,3.7,CA
2241,other,83,165,124.0,4.6,CA
2242,data scientist,83,165,124.0,4.0,CA
2243,other,83,165,124.0,3.2,CA
2244,other,83,165,124.0,3.5,CA
2246,analyst,83,165,124.0,4.0,CA
2247,other,83,165,124.0,3.7,CA
2248,analyst,83,165,124.0,5.0,CA
2250,analyst,83,165,124.0,4.8,CA
2251,analyst,83,165,124.0,3.6,CA
2252,data engineer,83,165,124.0,3.8,CA
2254,analyst,83,165,124.0,3.4,CA
2255,other,83,165,124.0,3.8,CA
2256,analyst,71,122,96.5,4.5,CA
2258,other,71,122,96.5,3.5,CA
2259,data engineer,71,122,96.5,3.3,CA
2260,analyst,71,122,96.5,3.0,CA
2262,other,71,122,96.5,3.7,CA
2263,data scientist,71,122,96.5,4.1,CA
2265,data engineer,71,122,96.5,3.7,CA
2266,other,71,122,96.5,3.4,CA
2268,other,71,122,96.5,3.0,CA
2273,other,71,122,96.5,4.3,CA
2275,other,71,122,96.5,3.2,CA
2276,director,71,122,96.5,3.8,CA
2277,analyst,71,122,96.5,4.2,CA
2278,data scientist,71,122,96.5,3.2,CA
2279,other,71,122,96.5,3.6,CA
2280,data engineer,71,122,96.5,4.0,CA
2281,data engineer,71,122,96.5,3.7,CA
2283,machine learning engineer,71,122,96.5,4.8,CA
2284,other,71,122,96.5,3.8,CA
2286,analyst,39,69,54.0,4.3,CA
2287,other,39,69,54.0,4.3,CA
2290,data scientist,39,69,54.0,4.1,CA
2291,data engineer,39,69,54.0,3.4,CA
2292,analyst,39,69,54.0,3.6,CA
2295,other,39,69,54.0,3.1,CA
2296,data engineer,39,69,54.0,3.8,CA
2297,machine learning engineer,39,69,54.0,3.8,CA
2298,other,39,69,54.0,4.3,CA
2303,other,39,69,54.0,3.6,CA
2304,analyst,39,69,54.0,4.6,CA
2305,analyst,39,69,54.0,3.2,CA
2306,other,39,69,54.0,4.9,CA
2309,other,39,69,54.0,4.3,CA
2311,data scientist,39,69,54.0,4.3,CA
2313,data engineer,39,69,54.0,3.8,CA
2314,other,39,69,54.0,3.8,CA
2315,manager,39,69,54.0,4.2,CA
2316,other,88,140,114.0,3.5,CA
2317,deep learning engineer,88,140,114.0,3.4,CA
2318,analyst,88,140,114.0,3.4,CA
2320,data engineer,88,140,114.0,3.8,CA
2322,other,88,140,114.0,3.2,CA
2323,other,88,140,114.0,4.3,CA
2327,data scientist,88,140,114.0,4.0,CA
2329,data scientist,88,140,114.0,4.1,CA
2330,other,88,140,114.0,3.7,CA
2332,other,88,140,114.0,2.9,CA
2333,analyst,88,140,114.0,3.4,CA
2335,data engineer,88,140,114.0,3.5,CA
2337,other,88,140,114.0,3.3,CA
2339,data engineer,88,140,114.0,2.9,CA
2340,data engineer,88,140,114.0,3.5,CA
2341,other,88,140,114.0,3.8,CA
2343,analyst,88,140,114.0,3.6,CA
2344,other,88,140,114.0,4.3,CA
2345,data engineer,88,140,114.0,4.6,CA
2346,deep learning engineer,74,129,101.5,2.9,CA
2347,other,74,129,101.5,4.5,CA
2350,other,74,129,101.5,2.6,CA
2352,data engineer,74,129,101.5,4.2,CA
2354,data engineer,74,129,101.5,3.8,CA
2358,other,74,129,101.5,3.4,CA
2361,data engineer,74,129,101.5,3.7,CA
2362,analyst,74,129,101.5,5.0,CA
2364,analyst,74,129,101.5,4.1,CA
2365,other,74,129,101.5,4.1,CA
2366,analyst,74,129,101.5,4.2,CA
2368,other,74,129,101.5,4.3,CA
2371,other,74,129,101.5,4.1,CA
2372,data scientist,74,129,101.5,4.1,CA
2373,data engineer,74,129,101.5,3.5,CA
2375,data engineer,74,129,101.5,4.3,CA
2376,other,114,211,162.5,5.0,CA
2377,other,114,211,162.5,3.7,CA
2379,other,114,211,162.5,4.3,CA
2380,other,114,211,162.5,4.1,CA
2381,manager,114,211,162.5,3.4,CA
2382,other,114,211,162.5,4.0,CA
2383,other,114,211,162.5,3.3,CA
2385,other,114,211,162.5,3.8,CA
2388,other,114,211,162.5,2.9,CA
2389,other,75,149,112.0,5.0,CA
2391,other,75,149,112.0,3.8,CA
2392,other,75,149,112.0,4.2,CA
2393,other,75,149,112.0,3.7,CA
2395,other,75,149,112.0,3.6,CA
2396,other,75,149,112.0,4.1,CA
2397,other,75,149,112.0,4.1,CA
2399,other,75,149,112.0,2.9,CA
2401,other,75,149,112.0,4.3,CA
2402,other,112,211,161.5,3.7,CA
2404,analyst,112,211,161.5,3.5,CA
2405,other,112,211,161.5,4.1,CA
2406,other,112,211,161.5,4.1,CA
2407,other,112,211,161.5,3.7,CA
2408,other,112,211,161.5,3.7,CA
2410,other,112,211,161.5,3.4,CA
2411,other,112,211,161.5,4.3,CA
2412,other,112,211,161.5,4.3,CA
2413,other,112,211,161.5,4.1,CA
2414,other,112,211,161.5,4.1,CA
2415,other,112,211,161.5,3.8,CA
2417,other,112,211,161.5,3.0,CA
2419,other,112,211,161.5,3.2,CA
2420,other,112,211,161.5,4.1,CA
2421,other,112,211,161.5,4.1,CA
2423,data scientist,112,211,161.5,2.9,CA
2424,other,62,127,94.5,4.0,CA
2425,other,62,127,94.5,4.1,CA
2426,other,62,127,94.5,2.4,CA
2429,other,62,127,94.5,3.4,CA
2431,other,62,127,94.5,4.3,CA
2432,other,62,127,94.5,4.2,CA
2433,other,62,127,94.5,4.1,CA
2435,data engineer,62,127,94.5,3.6,CA
2437,other,86,178,132.0,4.0,CA
2439,analyst,86,178,132.0,2.5,CA
2440,other,86,178,132.0,2.4,CA
2441,manager,86,178,132.0,4.1,CA
2442,analyst,86,178,132.0,3.7,CA
2443,other,86,178,132.0,4.0,CA
2444,other,86,178,132.0,3.2,CA
2446,other,86,178,132.0,4.2,CA
2447,other,86,178,132.0,3.5,CA
2449,other,86,178,132.0,3.4,CA
2450,other,86,178,132.0,2.4,CA
2452,other,86,178,132.0,3.5,CA
2454,analyst,86,178,132.0,2.8,CA
2455,other,86,178,132.0,3.4,CA
2456,data scientist,86,178,132.0,4.3,CA
2457,other,110,169,139.5,4.1,CA
2458,other,110,169,139.5,4.1,CA
2460,other,110,169,139.5,3.1,CA
2461,director,110,169,139.5,3.1,CA
2462,other,110,169,139.5,4.1,CA
2463,analyst,110,169,139.5,4.0,CA
2464,other,110,169,139.5,3.6,CA
2465,other,12,112,62.0,4.3,TX
2466,data scientist,12,112,62.0,5.0,TX
2467,analyst,12,112,62.0,4.0,TX
2469,data scientist,12,112,62.0,3.3,TX
2470,data scientist,12,112,62.0,4.6,TX
2472,data scientist,12,112,62.0,3.3,TX
2474,data scientist,12,112,62.0,4.3,TX
2475,analyst,12,112,62.0,3.4,TX
2477,data scientist,12,112,62.0,3.9,TX
2478,data scientist,12,112,62.0,3.5,TX
2479,data scientist,12,112,62.0,4.2,TX
2481,other,12,112,62.0,3.6,TX
2482,data scientist,12,112,62.0,3.5,TX
2483,analyst,12,112,62.0,4.0,TX
2484,data scientist,12,112,62.0,4.0,TX
2485,data scientist,12,112,62.0,3.1,TX
2486,other,12,112,62.0,4.6,TX
2487,analyst,12,112,62.0,4.9,TX
2488,analyst,12,112,62.0,3.1,TX
2491,data scientist,12,112,62.0,2.5,TX
2493,data scientist,12,112,62.0,4.2,TX
2495,other,12,111,61.5,3.6,TX
2496,data scientist,12,111,61.5,4.0,TX
2497,data scientist,12,111,61.5,3.4,TX
2498,data scientist,12,111,61.5,3.9,TX
2500,data scientist,12,111,61.5,3.8,TX
2501,data scientist,12,111,61.5,2.2,TX
2502,other,12,111,61.5,3.6,TX
2504,data scientist,12,111,61.5,4.0,TX
2505,data scientist,12,111,61.5,3.6,TX
2506,data scientist,12,111,61.5,2.5,TX
2507,data scientist,12,111,61.5,4.2,TX
2508,other,12,111,61.5,4.3,TX
2509,data scientist,12,111,61.5,3.5,TX
2510,data scientist,12,111,61.5,3.7,TX
2511,data scientist,12,111,61.5,3.8,TX
2515,data scientist,12,111,61.5,3.9,TX
2517,machine learning engineer,12,111,61.5,4.8,TX
2519,other,12,111,61.5,4.3,TX
2520,analyst,12,111,61.5,3.4,TX
2522,analyst,12,111,61.5,3.9,TX
2523,analyst,12,111,61.5,4.0,TX
2525,data scientist,12,111,61.5,3.5,TX
2526,data scientist,134,210,172.0,3.6,TX
2530,data scientist,134,210,172.0,3.5,TX
2532,data scientist,134,210,172.0,3.9,TX
2533,data scientist,134,210,172.0,3.1,TX
2534,analyst,134,210,172.0,2.8,TX
2535,other,134,210,172.0,3.6,TX
2536,analyst,134,210,172.0,4.1,TX
2537,machine learning engineer,134,210,172.0,4.6,TX
2538,analyst,134,210,172.0,3.0,TX
2539,data scientist,134,210,172.0,3.3,TX
2540,other,134,210,172.0,4.1,TX
2543,data scientist,134,210,172.0,3.3,TX
2546,data engineer,134,210,172.0,4.1,TX
2547,analyst,134,210,172.0,3.8,TX
2548,analyst,134,210,172.0,4.6,TX
2550,data scientist,134,210,172.0,3.6,TX
2551,analyst,134,210,172.0,4.1,TX
2552,data engineer,134,210,172.0,5.0,TX
2554,analyst,134,210,172.0,3.8,TX
2556,other,49,78,63.5,3.7,TX
2557,data scientist,49,78,63.5,3.9,TX
2558,data scientist,49,78,63.5,2.4,TX
2559,analyst,49,78,63.5,4.6,TX
2560,analyst,49,78,63.5,3.3,TX
2562,data scientist,49,78,63.5,3.7,TX
2563,data scientist,49,78,63.5,4.0,TX
2565,analyst,49,78,63.5,4.4,TX
2568,analyst,49,78,63.5,3.3,TX
2569,data engineer,49,78,63.5,3.4,TX
2570,analyst,49,78,63.5,3.4,TX
2571,analyst,49,78,63.5,5.0,TX
2572,data scientist,49,78,63.5,3.6,TX
2573,data scientist,49,78,63.5,3.7,TX
2574,data engineer,49,78,63.5,3.9,TX
2576,data engineer,49,78,63.5,4.6,TX
2578,analyst,49,78,63.5,4.0,TX
2579,data engineer,49,78,63.5,3.9,TX
2580,analyst,49,78,63.5,3.7,TX
2582,analyst,49,78,63.5,3.8,TX
2583,data scientist,49,78,63.5,3.7,TX
2584,analyst,49,78,63.5,3.6,TX
2585,other,49,78,63.5,4.0,TX
2586,analyst,48,98,73.0,4.0,TX
2588,analyst,48,98,73.0,3.3,TX
2589,data engineer,48,98,73.0,1.7,TX
2590,data engineer,48,98,73.0,4.3,TX
2591,data scientist,48,98,73.0,4.3,TX
2592,data engineer,48,98,73.0,4.5,TX
2595,data engineer,48,98,73.0,4.1,TX
2596,analyst,48,98,73.0,2.9,TX
2598,analyst,48,98,73.0,4.1,TX
2599,data engineer,48,98,73.0,3.8,TX
2600,analyst,48,98,73.0,3.7,TX
2601,analyst,48,98,73.0,3.3,TX
2602,other,48,98,73.0,3.6,TX
2605,machine learning engineer,48,98,73.0,4.1,TX
2607,manager,48,98,73.0,2.8,TX
2608,analyst,48,98,73.0,5.0,TX
2610,data engineer,48,98,73.0,3.7,TX
2611,analyst,48,98,73.0,4.4,TX
2612,data scientist,48,98,73.0,3.6,TX
2613,data engineer,48,98,73.0,3.3,TX
2614,other,48,98,73.0,3.9,TX
2615,other,48,98,73.0,4.6,TX
2616,analyst,85,159,122.0,3.6,TX
2617,data engineer,85,159,122.0,3.4,TX
2618,data scientist,85,159,122.0,3.9,TX
2619,data engineer,85,159,122.0,4.3,TX
2620,machine learning engineer,85,159,122.0,3.2,TX
2621,machine learning engineer,85,159,122.0,4.1,TX
2622,data scientist,85,159,122.0,2.4,TX
2624,analyst,85,159,122.0,2.8,TX
2626,machine learning engineer,85,159,122.0,3.4,TX
2627,analyst,85,159,122.0,4.6,TX
2630,analyst,85,159,122.0,4.1,TX
2631,data scientist,85,159,122.0,4.2,TX
2632,data scientist,85,159,122.0,3.0,TX
2634,other,85,159,122.0,5.0,TX
2635,analyst,85,159,122.0,3.3,TX
2636,data engineer,85,159,122.0,3.4,TX
2637,data engineer,85,159,122.0,4.1,TX
2639,analyst,85,159,122.0,4.2,TX
2641,analyst,85,159,122.0,3.6,TX
2643,data scientist,85,159,122.0,3.7,TX
2644,data engineer,85,159,122.0,3.4,TX
2645,manager,85,159,122.0,2.4,TX
2646,analyst,51,79,65.0,4.3,TX
2648,analyst,51,79,65.0,4.3,TX
2649,other,51,79,65.0,3.7,TX
2650,analyst,51,79,65.0,4.1,TX
2651,analyst,51,79,65.0,3.4,TX
2652,analyst,51,79,65.0,4.4,TX
2653,analyst,51,79,65.0,3.4,TX
2658,other,51,79,65.0,3.8,TX
2659,analyst,51,79,65.0,4.3,TX
2660,other,51,79,65.0,5.0,TX
2661,analyst,51,79,65.0,3.3,TX
2662,data engineer,51,79,65.0,4.0,TX
2663,data engineer,51,79,65.0,3.3,TX
2665,data engineer,51,79,65.0,4.6,TX
2666,data scientist,51,79,65.0,3.4,TX
2671,analyst,51,79,65.0,3.4,TX
